MBLU,Block,Lot,Unit,Location,Usrfld_82_Desc
    246,      4,      0,       ,1 STONECLEAVE LN,Oil
    246,      5,      0,       ,17 STONECLEAVE LN,Oil
    246,      6,      0,       ,23 STONECLEAVE LN ,Oil
    246,      7,      0,       ,26 STONECLEAVE LN,Oil
    246,      8,      0,       ,6 STONECLEAVE LN,Gas
    246,      9,      0,       ,723 OLD DUNSTABLE RD,Oil
    246,     10,      0,       ,743 OLD DUNSTABLE RD,Oil
    246,     12,      0,       ,15 BRYANWOOD LN,Oil
    246,     14,      0,       ,21 BRYANWOOD LN,Oil
    246,     15,      0,       ,27 BRYANWOOD LN,Oil
    246,     17,      0,       ,22 BRYANWOOD LN,Oil
    246,     18,      0,       ,16 BRYANWOOD LN,Oil
    246,     19,      0,       ,10 BRYANWOOD LN,Oil
    246,     21,      0,       ,728 OLD DUNSTABLE RD,Oil
    246,     22,      0,       ,718 OLD DUNSTABLE RD,Oil
    246,     23,      0,       ,712 OLD DUNSTABLE RD ,Oil
    246,     24,      0,       ,700 OLD DUNSTABLE RD,Electric
    246,     25,      0,       ,686 OLD DUNSTABLE RD,Oil
    246,     26,      0,       ,684 OLD DUNSTABLE RD,Gas
    246,     27,      0,       ,678 OLD DUNSTABLE RD,Gas
    246,     28,      0,       ,672 OLD DUNSTABLE RD,Electric
    246,     29,      0,       ,660 OLD DUNSTABLE RD,Oil
    246,     31,      0,       ,63 ISLAND POND RD ,Oil
    246,     32,      0,       ,65 ISLAND POND RD ,Gas
    246,     32,      0,       ,65 ISLAND POND RD ,Gas
    247,      5,      0,       ,499 OLD DUNSTABLE RD,Oil
    247,      7,      0,       ,505 OLD DUNSTABLE RD,Oil
    247,      9,      0,       ,515 OLD DUNSTABLE RD ,Oil
    247,     10,      0,       ,535 OLD DUNSTABLE RD,Oil
    247,     10,      1,       ,543  OLD DUNSTABLE RD,Gas
    247,     12,      0,       ,551 OLD DUNSTABLE RD,Oil
    247,     13,      0,       ,561 OLD DUNSTABLE RD,Oil
    247,     14,      0,       ,569 OLD DUNSTABLE RD,Gas
    247,     14,      1,       ,571 OLD DUNSTABLE RD,Oil
    247,     15,      0,       ,579 OLD DUNSTABLE RD,Oil
    247,     16,      0,       ,597 OLD DUNSTABLE RD,Oil
    247,     17,      0,       ,605 OLD DUNSTABLE RD,Oil
    247,     18,      0,       ,625 OLD DUNSTABLE RD,Oil
    247,     19,      0,       ,639 OLD DUNSTABLE RD,Oil
    247,     20,      0,       ,651 OLD DUNSTABLE RD,Oil
    247,     21,      0,       ,655 OLD DUNSTABLE RD,Oil
    247,     23,      0,       ,62 WHISPERING BROOK RD,Oil
    247,     24,      0,       ,58 WHISPERING BROOK RD,Oil
    247,     25,      0,       ,54 WHISPERING BROOK RD,Oil
    247,     26,      0,       ,46 WHISPERING BROOK RD,Oil
    247,     27,      0,       ,652 OLD DUNSTABLE RD ,Gas
    247,     28,      0,       ,7 ISLAND POND RD,Oil
    247,     29,      0,       ,21 ISLAND POND RD,Oil
    247,     29,      1,       ,23 ISLAND POND RD,Gas
    247,     29,      2,       ,39 ISLAND POND RD,Gas
    247,     29,      3,       ,43 ISLAND POND RD,Gas
    247,     30,      0,       ,67 ISLAND POND RD,Gas
    247,     32,      0,       ,104 ISLAND POND RD,Oil
    247,     39,      0,       ,24 ISLAND POND RD,Oil
    247,     40,      0,       ,16 ISLAND POND RD,Gas
    247,     41,      0,       ,634 OLD DUNSTABLE RD,Gas
    247,     43,      0,       ,616 OLD DUNSTABLE RD,Oil
    247,     44,      0,       ,606 OLD DUNSTABLE RD,Oil
    247,     45,      0,       ,598 OLD DUNSTABLE RD,Oil
    247,     46,      0,       ,590 OLD DUNSTABLE RD,Oil
    247,     47,      0,       ,580 OLD DUNSTABLE RD,Gas
    247,     48,      0,       ,574 OLD DUNSTABLE RD,Electric
    247,     49,      0,       ,568 OLD DUNSTABLE RD,Oil
    247,     50,      1,       ,1 WILDFLOWER LN,Gas
    247,     50,      2,       ,3 WILDFLOWER LN ,Gas
    247,     50,      3,       ,5 WILDFLOWER LN,Oil
    247,     50,      4,       ,7 WILDFLOWER LN,Oil
    247,     50,      5,       ,10 WILDFLOWER LN,Oil
    247,     50,      6,       ,8 WILDFLOWER LN ,Gas
    247,     50,      7,       ,6 WILDFLOWER LN,Gas
    247,     50,      8,       ,4 WILDFLOWER LN,Gas
    247,     50,      9,       ,2 WILDFLOWER LN,Gas
    247,     51,      0,       ,566 OLD DUNSTABLE RD,Oil
    247,     52,      0,       ,508 OLD DUNSTABLE RD,Oil
    247,     52,      1,       ,506 OLD DUNSTABLE RD,Oil
    247,     53,      0,       ,530 OLD DUNSTABLE RD,Gas
    247,     53,      1,       ,542 OLD DUNSTABLE RD,Oil
    247,     53,      2,       ,536 OLD DUNSTABLE RD,Gas
    247,     54,      0,       ,498 OLD DUNSTABLE RD,Oil
    247,     56,      0,       ,490 OLD DUNSTABLE RD ,Oil
    247,     57,      0,       ,486 OLD DUNSTABLE RD,Oil
    247,     58,      0,       ,450 OLD DUNSTABLE RD,Oil
    248,      1,      0,       ,331 OLD DUNSTABLE RD,Oil
    248,      4,      0,       ,11 CRYSTAL SPRINGS LN,Gas
    248,      4,      2,       ,19 CRYSTAL SPRINGS LN,Gas
    248,      4,      3,       ,27 CRYSTAL SPRINGS LN,Oil
    248,      4,      4,       ,29 CRYSTAL SPRINGS LN,Gas
    248,      4,      5,       ,30 CRYSTAL SPRINGS LN,Oil
    248,      4,      6,       ,28 CRYSTAL SPRINGS LN,Gas
    248,      4,      7,       ,24 CRYSTAL SPRINGS LN,Oil
    248,      4,      8,       ,18 CRYSTAL SPRINGS LN,Oil
    248,      4,      9,       ,12 CRYSTAL SPRINGS LN,Oil
    248,      6,      0,       ,330 OLD DUNSTABLE RD ,Oil
    248,      6,      1,       ,316 OLD DUNSTABLE RD ,Gas
    248,     14,      0,       ,50 BRIDGE ST,Oil
    248,     15,      0,       ,36 BRIDGE ST,Oil
    248,     16,      0,       ,32 BRIDGE ST,Oil
    248,     17,      0,       ,8 BRIDGE ST,Oil
    248,     18,      0,       ,15 HOYTS WHARF RD,Oil
    248,     19,      0,       ,21 HOYTS WHARF RD,Oil
    248,     20,      0,       ,25 HOYTS WHARF RD,Oil
    248,     21,      0,       ,29 HOYTS WHARF RD,Oil
    248,     22,      0,       ,35 HOYTS WHARF RD,Oil
    248,     23,      0,       ,39 HOYTS WHARF RD,Oil
    248,     24,      0,       ,43 HOYTS WHARF RD ,Oil
    248,     25,      0,       ,47 HOYTS WHARF RD ,Oil
    248,     26,      0,       ,53 HOYTS WHARF RD,Oil
    248,     27,      0,       ,61 HOYTS WHARF RD,Oil
    248,     28,      0,       ,90 HOYTS WHARF RD,Oil
    248,     29,      0,       ,60 HOYTS WHARF RD ,Gas
    248,     30,      0,       ,50 HOYTS WHARF RD,Gas
    248,     31,      0,       ,30 HOYTS WHARF RD,Oil
    248,     32,      0,       ,28 HOYTS WHARF RD,Oil
    248,     33,      0,       ,260 BURNTMEADOW RD,Oil
    248,     34,      0,       ,250 BURNTMEADOW RD,Oil
    248,     35,      0,       ,244 BURNTMEADOW RD,Oil
    248,     36,      0,       ,249 BURNTMEADOW RD,Oil
    248,     37,      0,       ,24 HOYTS WHARF RD,Oil
    248,     38,      0,       ,16 HOYTS WHARF RD,Oil
    249,      1,      0,       ,21 HERITAGE LN,Oil
    249,      2,      0,       ,27 HERITAGE LN,Oil
    249,      3,      0,       ,20 HERITAGE LN,Oil
    249,      4,      0,       ,37 OLD HOMESTEAD RD,Oil
    249,      5,      0,       ,39 OLD HOMESTEAD RD,Oil
    249,      6,      0,       ,38 OLD HOMESTEAD RD,Oil
    249,      7,      0,       ,83 FLAVELL RD,Oil
    249,      8,      0,       ,95 FLAVELL RD,Oil
    249,      9,      0,       ,109 FLAVELL RD,Oil
    249,     10,      0,       ,7 VALLIRIA DR,Oil
    249,     11,      0,       ,11 VALLIRIA DR,Oil
    249,     12,      0,       ,15 VALLIRIA DR,Oil
    249,     13,      0,       ,21-23 VALLIRIA DR ,Oil
    249,     14,      0,       ,29 VALLIRIA DR,Oil
    249,     15,      0,       ,33 VALLIRIA DR,Oil
    249,     16,      0,       ,37-39 VALLIRIA DR,Oil
    249,     17,      0,       ,41-43 VALLIRIA DR,Oil
    249,     18,      0,       ,38-40 VALLIRIA DR,Oil
    249,     19,      0,       ,30 VALLIRIA DR,Oil
    249,     20,      0,       ,26 VALLIRIA DR,Oil
    249,     21,      0,       ,22-24 VALLIRIA DR,Oil
    249,     22,      0,       ,16-18 VALLIRIA DR,Oil
    249,     23,      0,       ,12-14 VALLIRIA DR ,Oil
    249,     24,      0,       ,8-10 VALLIRIA DR,Oil
    249,     25,      0,       ,111 FLAVELL RD,Oil
    249,     26,      0,       ,125 FLAVELL RD,Oil
    249,     27,      0,       ,131 FLAVELL RD,Oil
    249,     28,      0,       ,145 FLAVELL RD,Oil
    249,     29,      0,       ,62 VALLIRIA DR,Oil
    249,     30,      0,       ,56-58 VALLIRIA DR,Oil
    249,     31,      0,       ,50 VALLIRIA DR,Oil
    249,     32,      0,       ,47-49 VALLIRIA DR,Oil
    249,     33,      0,       ,3-5 ROXANNE RD ,Electric
    249,     34,      0,       ,7 ROXANNE RD,Oil
    249,     35,      0,       ,11 ROXANNE RD,Oil
    249,     36,      0,       ,10 ROXANNE RD,Oil
    249,     37,      0,       ,59 VALLIRIA DR,Oil
    249,     38,      0,       ,63-65 VALLIRIA DR,Oil
    249,     39,      0,       ,155 FLAVELL RD,Oil
    249,     40,      0,       ,159 FLAVELL RD,Oil
    249,     41,      0,       ,175 FLAVELL RD,Oil
    249,     42,      0,       ,181 FLAVELL RD,Oil
    249,     43,      0,       ,189 FLAVELL RD,Oil
    249,     44,      0,       ,201 FLAVELL RD,Oil
    249,     45,      0,       ,209 FLAVELL RD,Oil
    249,     46,      0,       ,234 HOYTS WHARF RD,Electric
    249,     50,      0,       ,96 HOYTS WHARF RD ,Oil
    249,     52,      0,       ,239 HOYTS WHARF RD,Oil
    249,     53,      0,       ,247 HOYTS WHARF RD,Oil
    249,     54,      0,       ,257 HOYTS WHARF RD,Oil
    249,     55,      0,       ,269 HOYTS WHARF RD,Oil
    249,     56,      0,       ,271 HOYTS WHARF RD,Oil
    249,     58,      0,       ,300 HOYTS WHARF RD,Oil
    249,     59,      0,       ,319 HOYTS WHARF RD,Oil
    249,     59,      2,       ,338 COW POND BROOK RD ,Gas
    249,     59,      3,       ,326 COW POND BROOK RD,Gas
    249,     59,      4,       ,314 COW POND BROOK RD,Gas
    249,     59,      5,       ,302 COW POND BROOK RD,Gas
    249,     60,      0,       ,325 HOYTS WHARF RD,Oil
    249,     61,      0,       ,355 HOYTS WHARF RD,Oil
    249,     66,      0,       ,360 HOYTS WHARF RD,Oil
    249,     67,      0,       ,350 HOYTS WHARF RD,Oil
    249,     68,      0,       ,342 HOYTS WHARF RD,Oil
    249,     69,      0,       ,338 HOYTS WHARF RD,Oil
    249,     70,      0,       ,280 HOYTS WHARF RD,Oil
    249,     71,      0,       ,278 HOYTS WHARF RD,Oil
    249,     72,      0,       ,270 HOYTS WHARF RD,Oil
    249,     73,      0,       ,198 FLAVELL RD ,Oil
    249,     74,      0,       ,184 FLAVELL RD,Oil
    249,     75,      0,       ,180 FLAVELL RD,Oil
    249,     76,      0,       ,162 FLAVELL RD,Oil
    249,     77,      0,       ,160 FLAVELL RD,Oil
    249,     77,      1,       ,145 COW POND BROOK RD ,Gas
    249,     78,      0,       ,152 FLAVELL RD ,Oil
    249,     79,      0,       ,150 FLAVELL RD,Oil
    249,     80,      0,       ,140 FLAVELL RD,Oil
    249,     81,      0,       ,132 FLAVELL RD,Oil
    249,     82,      0,       ,124 FLAVELL RD,Oil
    249,     83,      0,       ,122 FLAVELL RD,Oil
    249,     84,      0,       ,108 FLAVELL RD,Oil
    249,     85,      0,       ,96 FLAVELL RD,Oil
    249,     86,      0,       ,82 FLAVELL RD,Oil
    249,     87,      0,       ,72 FLAVELL RD,Oil
    249,     88,      0,       ,42 COW POND BROOK RD,Oil
    250,      1,      0,       ,847 LOWELL RD,Oil
    250,      2,      0,       ,15 HERITAGE LN,Oil
    250,      3,      0,       ,14 HERITAGE LN,Oil
    250,      4,      0,       ,9 OLD HOMESTEAD RD,Oil
    250,      5,      0,       ,19 OLD HOMESTEAD RD,Oil
    250,      6,      0,       ,27 OLD HOMESTEAD RD,Oil
    250,      7,      0,       ,26 OLD HOMESTEAD RD,Oil
    250,      8,      0,       ,24 OLD HOMESTEAD RD,Oil
    250,      9,      0,       ,22 OLD HOMESTEAD RD,Oil
    250,     10,      0,       ,4 OLD HOMESTEAD RD,Oil
    250,     11,      0,       ,2 OLD HOMESTEAD RD,Oil
    250,     12,      0,       ,7 MCCARTHY DR,Oil
    250,     13,      0,       ,15 MCCARTHY DR,Oil
    250,     14,      0,       ,23 MCCARTHY DR,Oil
    250,     15,      0,       ,29 MCCARTHY DR,Oil
    250,     16,      0,       ,37 MCCARTHY DR,Oil
    250,     17,      0,       ,42A-42B MCCARTHY DR,Gas
    250,     18,      0,       ,32-34 MCCARTHY DR,Oil
    250,     20,      0,       ,18-20 MCCARTHY DR,Oil
    250,     21,      0,       ,10 MCCARTHY DR,Oil
    250,     22,      0,       ,8 MCCARTHY DR,Oil
    250,     24,      0,       ,963 LOWELL RD,Oil
    250,     25,      0,       ,973 LOWELL RD,Oil
    250,     26,      0,       ,979 LOWELL RD,Oil
    250,     27,      0,       ,1 FLAVELL RD,Oil
    250,     28,      0,       ,11 FLAVELL RD,Oil
    250,     29,      0,       ,23 FLAVELL RD,Oil
    250,     30,      0,       ,31 FLAVELL RD,Oil
    250,     31,      0,       ,47 FLAVELL RD,Oil
    250,     32,      0,       ,55 FLAVELL RD,Oil
    250,     34,      0,       ,62 FLAVELL RD,Oil
    250,     35,      0,       ,54 FLAVELL RD,Oil
    250,     36,      0,       ,34 FLAVELL RD,Oil
    250,     37,      0,       ,20 FLAVELL RD,Oil
    250,     38,      0,       ,16 FLAVELL RD ,Gas
    250,     39,      0,       ,8 FLAVELL RD,Gas
    250,     40,      0,       ,2 FLAVELL RD,Gas
    250,     41,      0,       ,1005 LOWELL RD,Oil
    250,     42,      0,       ,1013 LOWELL RD,Oil
    250,     43,      0,       ,1019 LOWELL RD,Oil
    250,     44,      0,       ,1025 LOWELL RD,Electric
    250,     45,      0,       ,1035 LOWELL RD,Oil
    250,     47,      0,       ,1055 LOWELL RD,Oil
    250,     48,      0,       ,37 COW POND BROOK RD ,Oil
    250,     48,      1,       ,23 COW POND BROOK RD,Oil
    250,     48,      2,       ,17 COW POND BROOK RD ,Oil
    250,     48,      3,       ,11 COW POND BROOK RD,Oil
    250,     48,      4,       ,7 COW POND BROOK RD,Oil
    250,     49,      0,       ,40 COW POND BROOK RD,Oil
    250,     49,      1,       ,36 COW POND BROOK RD,Oil
    250,     49,      2,       ,26 COW POND BROOK RD,Oil
    250,     49,      3,       ,22 COW POND BROOK RD,Oil
    250,     49,      4,       ,18 COW POND BROOK RD,Oil
    250,     50,      0,       ,1081 LOWELL RD,Electric
    250,     52,      0,       ,5 GRANITEVILLE RD,Electric
    250,     53,      0,       ,17 GRANITEVILLE RD,Oil
    250,     54,      0,       ,29 GRANITEVILLE RD,Electric
    250,     56,      0,       ,35 GRANITEVILLE RD,Electric
    250,     62,      0,       ,28 GRANITEVILLE RD,Oil
    250,     63,      0,       ,1066 LOWELL RD ,Oil
    250,     64,      0,       ,1054 LOWELL RD,Oil
    250,     65,      0,       ,1042 LOWELL RD,Oil
    250,     66,      0,       ,1038 LOWELL RD,Oil
    250,     67,      0,       ,1036 LOWELL RD,Oil
    250,     68,      0,       ,11 PAINTED POST RD,Oil
    250,     69,      0,       ,19 PAINTED POST RD,Oil
    250,     70,      0,       ,29 PAINTED POST RD,Oil
    250,     71,      0,       ,45 PAINTED POST RD,Gas
    250,     73,      0,       ,71 PAINTED POST RD,Oil
    250,     74,      0,       ,69 PAINTED POST RD,Oil
    250,     75,      0,       ,67 PAINTED POST RD,Oil
    250,     76,      0,       ,65 PAINTED POST RD ,Oil
    250,     77,      0,       ,66 PAINTED POST RD,Oil
    250,     78,      0,       ,64 PAINTED POST RD,Oil
    250,     79,      0,       ,60 PAINTED POST RD ,Oil
    250,     80,      0,       ,56 PAINTED POST RD,Oil
    250,     81,      0,       ,52 PAINTED POST RD,Oil
    250,     82,      0,       ,46 PAINTED POST RD,Oil
    250,     83,      0,       ,42 PAINTED POST RD,Oil
    250,     84,      0,       ,38 PAINTED POST RD,Oil
    250,     85,      0,       ,34 PAINTED POST RD,Oil
    250,     86,      0,       ,30 PAINTED POST RD,Oil
    250,     87,      0,       ,20 PAINTED POST RD,Oil
    250,     88,      0,       ,980 LOWELL RD,Oil
    250,     89,      0,       ,966 LOWELL RD,Oil
    250,     90,      0,       ,960 LOWELL RD,Oil
    250,     90,      1,       ,2 AMANDAS WAY,Oil
    250,     90,      2,       ,4 AMANDAS WAY,Oil
    250,     90,      3,       ,6 AMANDAS WAY,Oil
    250,     91,      0,       ,952 LOWELL RD,Oil
    250,     92,      0,       ,948 LOWELL RD,Oil
    250,     93,      0,       ,936 LOWELL RD,Oil
    250,     94,      0,       ,924 LOWELL RD,Oil
    250,     97,      0,       ,41 WHITNEY POND RD,Coal or Wood
    250,    101,      0,       ,8 LONG COPE RD #A-B,Oil
    251,      1,      0,       ,181 DUCK POND DR,Oil
    251,      2,      0,       ,187 DUCK POND DR,Oil
    251,      3,      0,       ,191 DUCK POND DR,Oil
    251,      4,      0,       ,193 DUCK POND DR,Oil
    251,      5,      0,       ,195 DUCK POND DR,Oil
    251,      6,      0,       ,199 DUCK POND DR,Oil
    251,      7,      0,       ,204 DUCK POND DR,Oil
    251,      8,      0,       ,200 DUCK POND DR ,Oil
    251,      9,      0,       ,198 DUCK POND DR,Oil
    251,     10,      0,       ,194 DUCK POND DR,Oil
    251,     11,      0,       ,192 DUCK POND DR,Oil
    251,     12,      0,       ,196 DUCK POND DR,Oil
    251,     13,      0,       ,190 DUCK POND DR,Oil
    251,     14,      0,       ,184 DUCK POND DR,Oil
    251,     15,      0,       ,182 DUCK POND DR,Oil
    251,     16,      0,       ,26 FOREST DR,Gas
    251,     17,      0,       ,42 FOREST DR,Oil
    251,     18,      0,       ,27 FOREST DR,Gas
    251,     19,      0,       ,174 DUCK POND DR,Oil
    251,     20,      0,       ,162 DUCK POND DR,Oil
    251,     21,      0,       ,150 DUCK POND DR,Oil
    251,     23,      0,       ,5 FOREST DR,Oil
    251,     24,      0,       ,9 FOREST DR,Oil
    251,     25,      0,       ,15 FOREST DR,Oil
    251,     26,      0,       ,17 FOREST DR,Oil
    251,     27,      0,       ,5 WINDING WAY,Oil
    251,     28,      0,       ,11 WINDING WAY,Gas
    251,     30,      0,       ,33 WINDING WAY,Gas
    251,     31,      0,       ,34 WINDING WAY,Gas
    251,     32,      0,       ,28 WINDING WAY,Gas
    251,     33,      0,       ,22 WINDING WAY,Gas
    251,     34,      0,       ,16 WINDING WAY,Gas
    251,     35,      0,       ,12 WINDING WAY,Oil
    251,     36,      0,       ,6 WINDING WAY,Oil
    251,     37,      0,       ,16 FOREST DR,Oil
    251,     38,      0,       ,7 PAUGUS TRL,Oil
    251,     39,      0,       ,27 PAUGUS TRL ,Gas
    251,     40,      0,       ,33 PAUGUS TRL ,Gas
